,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.20220275,-0.5565728,-0.5586228,-0.30600676,0.22680783,-0.06812965,0.23337361,0.10208636,-0.17968673,-0.39114782,0.05343383,0.18911754,-0.6576377,-0.1409203,-0.26494908,0.52078867,0.39091644,-0.23307681,-0.07034599,0.5314795,-0.059242386,-0.015147253,0.07223041,-0.5842228,-0.42225373,-0.3145892,-0.4491552,-0.45990247,-0.16237982,0.30833325,-0.5173464,0.41284022
1,0.4735898,0.23592089,0.18027884,0.35673964,-0.537906,-0.54486847,-0.5763054,-0.4336284,-0.6264581,0.17359313,-0.32973886,-0.45095327,0.2872713,0.4640017,0.540773,-0.3048492,-0.13436458,0.22597754,0.2827597,-0.25598338,-0.63970137,0.5381884,0.424699,0.064064555,0.2600835,0.28816167,0.22041588,0.017001811,0.44435596,-0.42950848,0.057445344,-0.06189899
2,0.30272514,0.18362357,0.38160306,0.49398357,-0.41634598,-0.48379925,-0.4589358,-0.55882317,-0.627821,0.1739974,-0.30844036,-0.5864383,-0.0019051598,0.54826933,0.29455915,-0.3209285,-0.027049603,0.32901835,0.5845179,-0.18549637,-0.30743623,0.56758803,0.33219054,0.21698704,0.2584607,0.123338014,0.20882298,0.05310823,0.48822248,-0.4991933,0.15173163,-0.11467156
3,0.23189661,0.5307488,0.43607965,0.2671286,-0.37138277,-0.22552426,-0.26130956,-0.33722487,-0.049071196,0.536583,-0.3700683,-0.12886135,0.43874097,0.1741072,0.2799578,-0.575883,-0.44180316,0.5586262,0.07115826,-0.45193663,-0.051108215,0.30661014,0.3568461,0.593141,0.47744554,0.4603442,0.38599905,0.62133914,0.19564888,-0.30140203,0.5236493,-0.5202247
4,-0.12596098,-0.5442645,-0.41770372,-0.14667739,0.26059243,0.06504178,0.16768323,0.15817577,-0.46596935,-0.5818001,0.16482896,0.22189172,-0.28087863,-0.0052539674,-0.16100901,0.16480592,0.37993258,-0.29013398,0.07516795,0.3902501,-0.080502816,-0.018558672,-0.21444815,-0.5609118,-0.47755274,-0.395519,-0.5396815,-0.38542208,-0.098746106,0.041989513,-0.5109248,0.40658498
5,-0.49271783,-0.21103105,-0.21918313,-0.5394662,0.31568387,0.37252402,0.46046877,0.29643673,0.32002476,-0.09951181,0.34158495,0.5467125,0.06810877,-0.4791467,-0.48536706,0.063780755,0.20373149,-0.30534273,-0.31307587,0.12131619,0.2870339,-0.3094917,-0.2717683,-0.08091537,-0.2779029,-0.014598589,-0.14132166,-0.22422165,-0.28444666,0.2363824,-0.08996817,-0.1766668
6,-0.14103104,-0.34806105,-0.5218783,0.0005034461,0.09443577,0.0024892576,0.2946152,0.1183757,-0.053967237,-0.60760427,0.11175254,-0.0666797,-0.46876648,-0.09614585,-0.2275364,0.42282638,0.5747976,-0.40334472,-0.108626045,0.6165357,-0.09058756,0.039419528,-0.019405454,-0.57674485,-0.30753294,-0.4746168,-0.5304801,-0.41492906,0.022680882,0.24002248,-0.5286449,0.36463654
7,0.056970824,0.4331018,0.42232364,0.045580305,0.015131033,-0.0036852611,-0.15680732,-0.15642706,0.21450849,0.52631485,-0.23505385,-0.1817307,0.5703095,-0.00436786,0.076803714,-0.60139775,-0.44057518,0.56678635,0.07777636,-0.41656005,-0.21103148,0.18488605,-0.06845012,0.3517586,0.57808125,0.44201586,0.5898744,0.66363823,-0.03874415,-0.11873991,0.6392361,-0.48417324
8,-0.032005746,-0.5035652,-0.5920804,-0.27170038,0.08941482,0.016857991,0.08485839,0.099327326,-0.31857032,-0.3940292,0.03880176,0.10840471,-0.3597285,-0.28042483,-0.30828947,0.4745454,0.38089928,-0.4450549,-0.2967915,0.54443806,0.25110123,-0.14389867,-0.06484423,-0.29935575,-0.2563073,-0.5058158,-0.37940764,-0.61338,-0.012034703,0.18217644,-0.48266688,0.43157503
9,-0.36655763,-0.1182283,-0.10161383,-0.46519515,0.27522954,0.31378397,0.1777375,0.40690106,0.46354282,-0.076108254,0.48757616,0.5328608,-0.08517426,-0.48939088,-0.38267922,0.08569109,0.14064738,-0.015720444,-0.2940587,-0.019390319,0.3327409,-0.24601965,-0.37452722,-0.02706059,-0.027949521,-0.18500124,-0.29182506,-0.1605586,-0.43921942,0.37390724,-0.0842511,-0.1516169
10,0.54607886,0.13348359,0.22494997,0.5486352,-0.4446708,-0.2738261,-0.51674664,-0.32551894,-0.6270158,-0.08871301,-0.534643,-0.47379887,0.2750446,0.27108538,0.63761383,-0.2675499,-0.2224262,0.129957,0.6299011,0.024563607,-0.5360593,0.34901962,0.6412662,0.14475226,0.12107698,0.08084862,0.19533816,0.09257143,0.59097844,-0.51922077,0.18114936,0.0435602
11,-0.5680783,-0.1422073,-0.32899594,-0.4267456,0.31280223,0.2679819,0.2866873,0.365078,0.6522258,0.014155905,0.49972895,0.38245448,-0.23245639,-0.3458906,-0.42081293,0.09581529,0.005084864,-0.06266486,-0.5575877,-0.052304886,0.4852909,-0.46691075,-0.60768485,-0.117741,-0.057987023,-0.056453038,-0.038654782,-0.1496375,-0.60993963,0.3681323,-0.15267073,0.118669525
12,-0.5555237,-0.049495157,-0.08183235,-0.51673627,0.5277849,0.3866115,0.46586058,0.50677544,0.6194495,0.02910567,0.3115153,0.47513282,-0.27002594,-0.33390835,-0.49224836,0.27639392,0.15033752,-0.38987485,-0.42263076,0.09644603,0.39209458,-0.46737325,-0.6164089,-0.22256869,-0.22907475,-0.3265491,-0.2912796,-0.25516844,-0.4388557,0.3449267,-0.22712779,0.09193973
13,-0.20771244,-0.17657481,-0.23403537,-0.53743,0.4469405,0.2064162,0.46871632,0.2883781,0.44838822,-0.17235266,0.3475509,0.5442175,0.0011344262,-0.39942205,-0.32773337,0.010563378,0.17811696,-0.31385097,-0.5526144,0.06391487,0.58509856,-0.31268746,-0.30892655,-0.237296,-0.13969219,0.010736186,0.04694014,-0.1060692,-0.6080564,0.25827178,-0.12156374,0.16403201
14,0.105923444,0.4372321,0.33717653,0.18745784,-0.15782262,-0.055327687,-0.3077481,-0.10774911,0.046887092,0.5604849,-0.001675065,-0.20219097,0.63558364,0.15297246,-0.008490066,-0.46467033,-0.33802056,0.5096047,0.22157289,-0.5555591,-0.0008300874,0.057786483,0.27418944,0.33757898,0.59552675,0.59610116,0.51460934,0.3780148,0.12822174,-0.061276596,0.5833951,-0.29119202
15,0.2429032,0.60172814,0.4458259,0.009288275,-0.15220244,-0.117447324,-0.15734965,-0.031182628,0.3680634,0.5823972,-0.19213107,-0.09631132,0.44711903,0.1909047,-0.051954005,-0.43533733,-0.59048766,0.5263608,0.13844132,-0.46848038,0.012395072,0.34088773,0.067859575,0.545621,0.26237196,0.6072645,0.61151916,0.5576461,-0.0035025051,-0.03732223,0.41091427,-0.66014254
16,0.3033288,0.028818415,0.066123396,0.5820167,-0.6755807,-0.48225135,-0.367335,-0.3173597,-0.7764139,0.12655282,-0.5183646,-0.36095294,0.029551007,0.546501,0.6376395,-0.009381668,-0.16460294,0.2518105,0.5902449,-0.20367056,-0.58919936,0.60814947,0.41772738,0.18011881,0.06236792,0.112755746,0.17574203,0.09407753,0.6374453,-0.4546186,-0.013401532,-0.13343665
17,0.3216818,0.26858032,0.08148466,0.4574656,-0.50450903,-0.42938918,-0.40778932,-0.28494123,-0.5435415,0.019548655,-0.37040812,-0.52551615,0.07821958,0.3153222,0.45703235,-0.19358075,-0.27579042,0.044369135,0.33908927,-0.18276171,-0.55102354,0.5167679,0.4535196,0.28709483,0.36899075,0.09992383,0.26178077,0.31076342,0.53351414,-0.32522473,0.15630415,-0.01800194
18,-0.39332315,0.0502082,0.060169812,-0.36079785,0.24860264,0.120424144,0.5059572,0.27427688,0.36556095,0.05695217,0.22114664,0.45451733,-0.038175475,-0.2689364,-0.5119419,-0.2102635,-0.041538592,-0.07329133,-0.28090817,0.10661469,0.24448852,-0.17932503,-0.24246506,-0.1481644,-0.27865422,-0.14518361,-0.13305385,-0.15602201,-0.30250758,0.18962961,-0.16336139,-0.09658366
