,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.5234844,0.317003,0.17749391,-1.0691003,0.22974436,0.41365546,-1.0468652,-0.33586308,-0.93113637,-0.77254176,0.13864107,-0.5348409,0.40774807,-0.99509174,-1.2311746,-0.4490812,0.4249919,0.44601077,0.19576645,-0.44894624,-0.71772885,-0.37523863,-0.57477456,0.5504033,-0.7980123,-0.3560959,-0.4706599,-0.019088825,-0.34296077,-0.52638805,-0.7792205,0.0073072235
1,-0.41324082,0.44859982,0.38325176,-0.59951854,0.39708737,0.4639593,-0.6296309,-0.28325748,-1.4522175,-1.6355821,0.1506714,-0.44281548,0.39497614,-0.34773734,-0.7562664,-0.31204048,0.15791672,0.30968753,0.8062486,-0.052675202,-0.35931888,-0.118427314,-0.6553577,0.36621535,-1.1329815,-0.72792506,-0.0333863,1.3397697,-0.63030607,-0.10959335,-0.7415424,0.48402295
2,-0.22524637,0.49708483,0.53661007,-0.81222457,0.1487527,0.29966414,-0.65253556,-0.358464,-1.4308122,-1.3120457,0.2921082,-0.43335357,0.56015575,-0.37723723,-0.5823837,-0.31715694,0.31008363,0.28695074,0.7742779,-0.2816386,-0.22561875,-0.02081905,-0.22829694,0.14071108,-1.0659859,-0.5459542,-0.15202467,0.81678593,-0.4644036,-0.09246946,-0.5654116,0.6155369
3,0.20499223,-0.49113053,-0.28934428,1.7974204,-0.43615475,-0.58744603,1.4025488,0.6180869,0.5329341,0.26712382,-0.52944237,0.5021293,-0.28069887,1.5272076,1.0907478,0.29643062,-0.46094415,-0.6065089,-0.6980523,0.37381583,0.5901859,0.41624144,0.48943195,-0.5685185,0.52423537,0.26442504,0.31796235,0.10532484,0.5221214,0.5416118,0.5354691,-0.46327466
4,-0.42463547,0.16194795,0.24833852,-1.1299349,0.36293018,0.48602492,-1.2517403,-0.35516244,-0.6615905,-0.41332307,-0.14886667,-0.2954287,0.21780673,-1.0668552,-1.0618937,-0.53794676,0.6757806,0.43534702,0.21727757,-0.6371604,-0.518903,-0.6161675,-0.5705891,0.47949284,-0.9127012,-0.3860731,-0.5290625,-0.30294773,-0.22878253,-0.5611026,-0.6213615,-0.21942616
5,-0.31254634,0.4295988,0.10502172,-1.4134845,0.27893314,0.49453577,-1.2469207,-0.5258097,-0.72510517,-0.60210836,0.24860974,-0.5273183,0.24670653,-1.2427862,-1.1117897,-0.66783595,0.7115178,0.4680808,0.24485718,-0.4854139,-0.74008995,-0.5649566,-0.45439368,0.43090776,-0.75420076,-0.14389668,-0.3707557,-0.1690325,-0.4623925,-0.61425865,-0.56220794,0.15725996
6,-0.4593476,0.7935493,0.68598527,-0.44705158,0.6113772,0.45049652,-0.36997113,-0.43620571,-1.484938,-1.3938439,0.29223138,-0.17484352,0.6751232,-0.39564162,-0.62103367,-0.18456392,0.11261303,0.3429858,0.8809618,-0.25643462,-0.53120595,-0.41532946,-0.7091524,0.11715753,-1.2144603,-0.504153,-0.41553286,1.0943708,-0.5895391,-0.1826019,-0.8164549,0.42110768
7,0.52121717,-0.645429,-0.71539444,0.71126765,-0.7069971,-0.55623364,0.49680763,0.6024868,1.5011777,1.2538041,-0.5202429,0.2141397,-0.536905,0.71110845,0.70020777,0.20892097,-0.26682067,-0.22832166,-1.4074279,0.33201793,0.44472522,0.3509135,0.48148483,-0.31521854,1.2070644,0.48286903,0.16768795,-1.1995373,0.6134872,0.22729906,0.86904764,-1.0693111
8,-0.61189085,0.4675128,0.43681458,-0.5677065,0.5394795,0.42396292,-0.46767467,-0.41370705,-1.5259169,-1.3337466,0.5187502,-0.20567976,0.7413811,-0.7757476,-0.7365514,-0.4075182,0.20852381,0.33826208,1.2720623,-0.40201062,-0.70990086,-0.3582321,-0.4978052,0.1960037,-1.064753,-0.68658644,-0.2698884,1.1881987,-0.74163467,-0.2927926,-0.72775257,0.7611809
9,0.49940035,-0.18835835,-0.23632334,1.2282214,-0.31106427,-0.5065686,1.2782129,0.4897948,0.8362846,0.53840744,-0.21989602,0.3796507,-0.42433178,1.0008472,1.0074539,0.52436787,-0.58413863,-0.71848863,-0.4339297,0.41477653,0.72963196,0.6203375,0.32044742,-0.7377566,0.7191892,0.33376804,0.5006475,0.08096276,0.17914446,0.652512,0.5345927,0.105379224
