,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.49557647,-0.08870339,0.038726643,0.4848102,-0.28437427,0.5559454,-0.3741675,0.26379848,0.035199806,0.08913249,-0.078707546,0.28895906,-0.34432188,-0.36824423,0.5757044,0.053629234,-0.22843009,-0.27423242,0.39662263,-0.44908878,0.005692233,-0.45091566,0.2778108,-0.19234088,0.46168214,-0.036474198,0.07030253,0.21010114,0.21676357,-0.040641055,-0.37349033,-0.28101102
1,-1.1941597,0.45217702,0.5657445,0.15163651,-0.6120936,-0.1934375,-0.77568465,0.9090331,0.40923682,0.571811,-0.27211887,-0.25091916,-0.27725238,-0.014030603,0.7852235,-0.33503506,0.37233293,-0.7866527,0.45195895,-0.5396455,-0.37591812,-0.80743885,0.39234576,-0.3444726,0.7367699,-0.1854079,0.3862414,0.23143163,0.050327767,0.4382061,-0.035096817,0.19135237
2,-0.5595417,-0.17343986,0.35081953,0.3496064,-0.37083802,0.6178352,-0.46761546,0.15096818,0.045316365,0.33119968,-0.26655003,0.036224343,-0.08127077,-0.28736597,0.4723187,0.04982815,-0.22434725,-0.2666569,0.30003476,-0.48372707,-0.21630085,-0.40105444,0.40286487,-0.2441173,0.60387367,-0.07153327,-0.008422439,0.246395,-0.16248326,-0.0146194855,-0.509723,-0.41515777
3,-0.12736848,-0.024105728,-0.13937351,-0.008188701,-0.20429228,-0.35081238,-0.12334602,0.10007239,-0.1283093,-0.076685384,0.29433185,0.17464359,0.17896281,0.51268554,0.19339602,0.46053705,0.59373343,-0.0073758946,0.12770598,-0.1524339,0.52049303,-0.12145641,-0.003747484,0.18011814,0.37086424,0.20159371,0.09978141,-0.32758158,-0.4843547,-0.09243198,0.052364904,0.20952453
4,-0.2718104,0.4551173,0.70962274,0.2851157,-0.5160011,0.5134328,-0.35727543,0.2662215,0.47211096,0.7268104,-0.56551874,-0.563073,-0.27855888,-0.26974005,0.36253694,-0.34427443,-0.45880395,-0.6511277,0.5085119,-0.35476583,-0.64890355,-0.33986086,0.55198896,-0.26561928,0.33437577,-0.42905045,0.5638865,0.54828614,0.43668184,0.7192956,-0.47896862,-0.5634949
5,0.37775567,0.27815965,0.087809354,0.2818404,0.058544524,0.78990775,0.123758726,-0.22435297,0.06080192,-0.048276696,-0.32092026,-0.62129873,-0.42607558,-0.7347399,-0.3731102,-0.2472348,-0.88714635,-0.02159657,0.1963454,0.07748143,-0.4901567,0.41398847,0.36900854,-0.47532496,-0.15250762,-0.38740566,0.03372851,0.6414322,0.6509683,0.14932138,-0.5626844,-0.7018462
6,0.433989,0.09507117,0.038920425,0.55652994,-0.036797486,0.52811337,0.3447556,-0.58007896,-0.30001846,0.04455901,0.06270899,-0.33116838,-0.32713696,-0.6831659,-0.32544488,-0.33332676,-0.76462275,-0.023024198,0.050317343,0.1278298,-0.3846723,0.45857468,0.22656325,-0.21842703,-0.2604695,-0.2408128,0.013588449,0.6098334,0.4117181,-0.0034729682,-0.64670146,-0.77733994
7,-0.94889116,0.16914223,-0.34013787,-0.56374377,-0.38449076,-0.8701502,-0.95039606,1.4892853,0.61684775,0.16171448,-0.038808465,0.13313785,0.59440947,0.6557339,1.2538205,0.11814653,1.1890793,-0.5012036,0.015480851,-0.27639905,0.18947893,-1.480032,-0.4398987,0.35619184,1.3234639,-0.0046821022,0.3739613,-0.5893571,-0.67521304,0.17964627,0.7075103,0.8736425
8,-0.81049687,0.612656,-0.09889238,-0.53624755,-0.40130347,-0.90050423,-0.9921074,1.4629687,0.6723611,0.1190972,-0.0854204,-0.022894653,0.6270453,0.55917007,1.0587256,-0.2102915,1.1384006,-0.4229548,-0.16182567,0.003367568,-0.11456185,-1.058042,-0.5027219,0.67229986,1.0581402,-0.5192177,0.27907205,-0.27116245,-0.4881068,0.26092878,0.9722232,0.9556635
9,-0.43789154,0.7114121,-0.06861875,-0.47189444,-0.27574024,-1.0547767,-0.83647615,1.1776763,0.6439596,0.10858253,-0.01646029,-0.3946389,0.47313926,0.5322381,0.8628238,-0.13737951,1.0643619,-0.33279788,-0.116942,-0.094251715,0.08957756,-1.1386156,-0.30878636,0.61060977,1.0310977,-0.47840825,0.15368053,-0.47590575,-0.47029588,0.18219994,0.6726691,0.84451187
10,-0.6847718,0.63775593,0.44645205,-0.2968108,-0.58469135,-0.39969522,-1.1719779,1.2422793,0.79956794,0.67254335,-0.6533094,-0.64685565,-0.11276426,0.10792953,1.0364634,-0.55100536,0.46945432,-0.7933849,0.32047012,-0.55423903,-0.24353133,-1.3571556,0.18683681,0.07976683,0.92796713,-0.45429328,0.678602,0.08056968,0.0036116983,0.69589764,0.42138174,0.0950186
11,-0.18900394,-0.30507973,-0.36871096,-0.4805635,-0.11045754,-0.65128666,-0.14540137,0.3703038,0.07263017,-0.07112618,0.41514862,0.5217261,0.26599145,0.66369003,0.14949666,0.36089596,0.7020748,0.15227678,-0.15213601,-0.16286573,0.55256945,-0.16925728,-0.48121056,0.3999196,0.11532176,0.26629475,-0.16825543,-0.5684881,-0.58854735,-0.16797419,0.3024752,0.52151567
12,-0.5367307,0.7936291,0.12922695,-0.4122576,-0.10614587,-0.63649184,-0.4899796,0.9964688,0.6370163,0.071347445,-0.47438526,-0.6758646,0.124546066,0.14087476,0.47517005,-0.3188136,0.5851843,-0.41505617,0.00010603556,-0.0019598985,-0.3164356,-0.99493974,-0.31827363,0.27508616,0.32542226,-0.61424494,0.20407562,-0.070068575,-0.08863795,0.3837812,0.43961963,0.6704379
13,0.32148504,-0.014098508,-0.25992563,-0.4017528,0.21049134,-0.36287007,0.20545237,0.028831165,-0.039533984,-0.10027416,0.24375728,-0.11568771,0.29450694,0.34859958,-0.33136335,-0.07425367,0.37116176,0.28213426,-0.24965578,0.34780768,0.033832114,0.34426737,-0.26129368,0.06525522,-0.47960556,0.099748395,-0.14295328,-0.13903134,-0.18538967,0.009752653,0.47016612,0.36034682
14,0.3605097,0.26513305,0.19902979,0.43267247,0.04332044,0.5000781,0.24334034,-0.5841026,-0.25407755,-0.035107035,0.028232522,-0.3498262,-0.31396782,-0.65739363,-0.3117434,-0.18040204,-0.6969816,0.26709443,0.1408819,0.07212308,-0.42493814,0.3603571,0.3662109,-0.29771098,-0.24077761,-0.13300382,-0.25090355,0.44976863,0.5003478,0.1969599,-0.5267267,-0.58718324
15,-0.79976445,0.9099239,-0.23384388,-0.6991345,-0.23233512,-1.1826944,-0.91102296,1.2564849,0.45745817,-0.21878766,-0.011677268,-0.20944595,0.50759816,0.8665339,0.9401803,-0.18195584,1.3213022,-0.40205872,-0.49351525,-0.016072094,0.2792202,-1.4100972,-0.5127552,0.74599755,0.9165072,-0.5001913,0.3527968,-0.79930705,-0.6237684,0.2480148,0.86310464,0.8635526
16,-0.46562487,-0.1858658,0.1067084,0.46079275,-0.40578175,0.34130138,-0.42060483,0.08470551,0.35672665,0.35527164,-0.21363656,0.12542985,-0.2495144,-0.34127417,0.25789708,0.0336449,-0.26643854,-0.2001547,0.22600162,-0.31979993,0.06888243,-0.20378171,0.07763835,-0.11504522,0.43113604,-0.007547052,0.18145639,0.16478069,-0.04983245,0.14285158,-0.3740394,-0.20592485
17,0.3229529,0.40310055,0.28105423,0.51128745,0.14842837,0.628189,0.18447459,-0.37138906,-0.015340185,0.1354752,-0.09856676,-0.607498,-0.47906137,-0.41124701,-0.20388167,-0.50362784,-0.89013225,0.13078019,0.22453605,0.1258334,-0.48586637,0.22232167,0.17961264,-0.4903954,-0.22524615,-0.3582007,-0.03507972,0.5355211,0.81933624,0.1260228,-0.40071115,-0.7064654
18,-0.48878822,-0.0720069,0.31598073,0.47029784,-0.4931988,0.51390433,-0.3640275,0.24636808,-0.021106882,0.3386572,0.0049927537,0.014651931,-0.3516006,-0.09614781,0.5698901,0.025662636,-0.20099624,-0.16702631,0.35248822,-0.3726939,-0.22353746,-0.43316397,0.38612315,-0.29623199,0.46369702,0.13400678,0.15306993,0.17397225,0.10936223,0.17288747,-0.2630522,-0.44398355
19,-0.7475594,0.7184152,-0.3973296,-0.51293254,-0.29445592,-1.0978124,-0.8663397,1.2225777,0.6408238,0.003146485,-0.25945342,-0.26327196,0.335754,0.74324715,0.8290472,-0.1062134,1.0668712,-0.33610207,-0.24141979,0.027157027,0.27115136,-0.9849154,-0.5825643,0.5624493,0.7900689,-0.49851316,0.43557703,-0.559787,-0.6366057,0.14720248,0.77641886,0.6797191
20,-0.3867209,0.039768133,0.34287962,0.4236025,-0.4909599,0.42404518,-0.26502144,0.23210134,0.22379819,0.25037456,-0.09615164,0.07430069,-0.3248623,-0.16355805,0.5850801,-0.04399943,-0.19731742,-0.13177717,0.18131305,-0.41888314,-0.2796101,-0.32568458,0.11427855,-0.2173451,0.38039562,0.03845504,0.31212547,0.1229529,0.029328298,0.022703156,-0.33125424,-0.46599007
21,-0.3803358,-0.05086775,0.03281534,0.1765466,-0.31524298,0.4318327,-0.24368192,-0.06558612,-0.11612254,0.14583962,-0.21730627,0.23251171,-0.08499175,-0.16271,0.259199,0.13107902,-0.15540446,-0.29019216,0.09661546,-0.46742824,-0.09016418,-0.35473228,0.022864915,-0.31145152,0.55509424,0.16024165,-0.022611838,0.20598751,0.121713884,0.04422452,-0.44144246,-0.39262378
22,-0.56595147,0.05607997,0.057155468,0.23288274,-0.44279188,0.48521113,-0.22160158,0.34440723,0.103774115,0.29023045,-0.296205,0.20388125,-0.02113253,-0.29506618,0.5816485,0.12716237,-0.30245095,-0.060350038,0.17544892,-0.36903888,0.014479965,-0.2604597,0.29329818,-0.3704447,0.2700394,0.011759555,0.023935663,0.14513555,0.038513854,0.2906172,-0.27742603,-0.45353305
23,0.69372517,0.7360136,0.12938014,-0.51165515,0.65806913,-0.3198136,0.3072117,-0.12511979,0.0811132,0.24114153,-0.07844253,-0.7099842,0.12704328,-0.04849875,-0.6099716,-0.4927297,0.0021502855,0.23058964,-0.073027685,0.7138308,-0.42101148,0.38110495,-0.043492027,0.25848046,-0.7013659,-0.5985059,0.12796406,0.28860733,0.245319,0.20143293,0.375392,0.27962178
